"","region","subregion","TOT_POP","FIPS"
"1831","New York","Allegany County",45587,"36003"
"1832","New York","Bronx County",1401142,"36005"
"1833","New York","Broome County",189420,"36007"
"1834","New York","Cattaraugus County",75863,"36009"
"1835","New York","Cayuga County",76029,"36011"
"1836","New York","Chautauqua County",126032,"36013"
"1837","New York","Chemung County",82622,"36015"
"1838","New York","Chenango County",46730,"36017"
"1839","New York","Clinton County",79778,"36019"
"1840","New York","Columbia County",59534,"36021"
"1841","New York","Cortland County",47173,"36023"
"1842","New York","Delaware County",43938,"36025"
"1843","New York","Dutchess County",293293,"36027"
"1844","New York","Erie County",917241,"36029"
"1845","New York","Essex County",36891,"36031"
"1846","New York","Franklin County",49965,"36033"
"1847","New York","Fulton County",52812,"36035"
"1848","New York","Genesee County",56994,"36037"
"1849","New York","Greene County",47177,"36039"
"1850","New York","Hamilton County",4345,"36041"
"1851","New York","Herkimer County",60945,"36043"
"1852","New York","Jefferson County",108095,"36045"
"1853","New York","Kings County",2538934,"36047"
"1854","New York","Lewis County",26187,"36049"
"1855","New York","Livingston County",62398,"36051"
"1856","New York","Madison County",70478,"36053"
"1857","New York","Monroe County",740900,"36055"
"1858","New York","Montgomery County",49170,"36057"
"1859","New York","Nassau County",1351334,"36059"
"1860","New York","New York County",1611989,"36061"
"1861","New York","Niagara County",208396,"36063"
"1862","New York","Oneida County",227346,"36065"
"1863","New York","Onondaga County",459214,"36067"
"1864","New York","Ontario County",110091,"36069"
"1865","New York","Orange County",385234,"36071"
"1866","New York","Orleans County",39978,"36073"
"1867","New York","Oswego County",116346,"36075"
"1868","New York","Otsego County",58701,"36077"
"1869","New York","Putnam County",98532,"36079"
"1870","New York","Queens County",2225821,"36081"
"1871","New York","Rensselaer County",158108,"36083"
"1872","New York","Richmond County",475327,"36085"
"1873","New York","Rockland County",326225,"36087"
"1874","New York","St. Lawrence County",107185,"36089"
"1875","New York","Saratoga County",230298,"36091"
"1876","New York","Schenectady County",155358,"36093"
"1877","New York","Schoharie County",31132,"36095"
"1878","New York","Schuyler County",17685,"36097"
"1879","New York","Seneca County",33991,"36099"
"1880","New York","Steuben County",94657,"36101"
"1881","New York","Suffolk County",1474273,"36103"
"1882","New York","Sullivan County",75802,"36105"
"1883","New York","Tioga County",47904,"36107"
"1884","New York","Tompkins County",101058,"36109"
"1885","New York","Ulster County",177716,"36111"
"1886","New York","Warren County",63756,"36113"
"1887","New York","Washington County",60606,"36115"
"1888","New York","Wayne County",89339,"36117"
"1889","New York","Westchester County",965802,"36119"
"1890","New York","Wyoming County",39465,"36121"
"1891","New York","Yates County",24780,"36123"
"1892","North Carolina","Alamance County",171346,"37001"
"1893","North Carolina","Alexander County",37441,"37003"
"1894","North Carolina","Alleghany County",11194,"37005"
"1895","North Carolina","Anson County",24097,"37007"
"1896","North Carolina","Ashe County",27166,"37009"
"1897","North Carolina","Avery County",17571,"37011"
"1898","North Carolina","Beaufort County",47073,"37013"
"1899","North Carolina","Bertie County",18712,"37015"
"1900","North Carolina","Bladen County",32911,"37017"
"1901","North Carolina","Brunswick County",149039,"37019"
"1902","North Carolina","Buncombe County",263477,"37021"
"1903","North Carolina","Burke County",90418,"37023"
"1904","North Carolina","Cabarrus County",221479,"37025"
"1905","North Carolina","Caldwell County",82100,"37027"
"1906","North Carolina","Camden County",10984,"37029"
"1907","North Carolina","Carteret County",69558,"37031"
"1908","North Carolina","Caswell County",22443,"37033"
"1909","North Carolina","Catawba County",160307,"37035"
"1910","North Carolina","Chatham County",75748,"37037"
"1911","North Carolina","Cherokee County",29073,"37039"
"1912","North Carolina","Chowan County",13815,"37041"
"1913","North Carolina","Clay County",11505,"37043"
"1914","North Carolina","Cleveland County",99035,"37045"
"1915","North Carolina","Columbus County",54754,"37047"
"1916","North Carolina","Craven County",101233,"37049"
"1917","North Carolina","Cumberland County",336364,"37051"
"1918","North Carolina","Currituck County",29052,"37053"
"1919","North Carolina","Dare County",37547,"37055"
"1920","North Carolina","Davidson County",169234,"37057"
"1921","North Carolina","Davie County",43286,"37059"
"1922","North Carolina","Duplin County",58794,"37061"
"1923","North Carolina","Durham County",327306,"37063"
"1924","North Carolina","Edgecombe County",50829,"37065"
"1925","North Carolina","Forsyth County",383843,"37067"
"1926","North Carolina","Franklin County",71859,"37069"
"1927","North Carolina","Gaston County",226568,"37071"
"1928","North Carolina","Gates County",11464,"37073"
"1929","North Carolina","Graham County",8474,"37075"
"1930","North Carolina","Granville County",60486,"37077"
"1931","North Carolina","Greene County",20928,"37079"
"1932","North Carolina","Guilford County",540521,"37081"
"1933","North Carolina","Halifax County",49479,"37083"
"1934","North Carolina","Harnett County",137058,"37085"
"1935","North Carolina","Haywood County",62972,"37087"
"1936","North Carolina","Henderson County",118445,"37089"
"1937","North Carolina","Hertford County",23108,"37091"
"1938","North Carolina","Hoke County",55830,"37093"
"1939","North Carolina","Hyde County",4843,"37095"
"1940","North Carolina","Iredell County",185770,"37097"
"1941","North Carolina","Jackson County",44033,"37099"
"1942","North Carolina","Johnston County",216246,"37101"
"1943","North Carolina","Jones County",9250,"37103"
"1944","North Carolina","Lee County",62353,"37105"
"1945","North Carolina","Lenoir County",55720,"37107"
"1946","North Carolina","Lincoln County",88097,"37109"
"1947","North Carolina","McDowell County",45782,"37111"
"1948","North Carolina","Macon County",35994,"37113"
"1949","North Carolina","Madison County",21740,"37115"
"1950","North Carolina","Martin County",22178,"37117"
"1951","North Carolina","Mecklenburg County",1128945,"37119"
"1952","North Carolina","Mitchell County",14881,"37121"
"1953","North Carolina","Montgomery County",27238,"37123"
"1954","North Carolina","Moore County",103352,"37125"
"1955","North Carolina","Nash County",94859,"37127"
"1956","North Carolina","New Hanover County",236613,"37129"
"1957","North Carolina","Northampton County",19088,"37131"
"1958","North Carolina","Onslow County",203943,"37133"
"1959","North Carolina","Orange County",149077,"37135"
"1960","North Carolina","Pamlico County",12715,"37137"
"1961","North Carolina","Pasquotank County",40372,"37139"
"1962","North Carolina","Pender County",64671,"37141"
"1963","North Carolina","Perquimans County",13667,"37143"
"1964","North Carolina","Person County",39925,"37145"
"1965","North Carolina","Pitt County",182924,"37147"
"1966","North Carolina","Polk County",21030,"37149"
"1967","North Carolina","Randolph County",144557,"37151"
"1968","North Carolina","Richmond County",44332,"37153"
"1969","North Carolina","Robeson County",129999,"37155"
"1970","North Carolina","Rockingham County",91285,"37157"
"1971","North Carolina","Rowan County",142495,"37159"
"1972","North Carolina","Rutherford County",67076,"37161"
"1973","North Carolina","Sampson County",63382,"37163"
"1974","North Carolina","Scotland County",34637,"37165"
"1975","North Carolina","Stanly County",63239,"37167"
"1976","North Carolina","Stokes County",45743,"37169"
"1977","North Carolina","Surry County",71683,"37171"
"1978","North Carolina","Swain County",14179,"37173"
"1979","North Carolina","Transylvania County",34498,"37175"
"1980","North Carolina","Tyrrell County",3774,"37177"
"1981","North Carolina","Union County",244562,"37179"
"1982","North Carolina","Vance County",44718,"37181"
"1983","North Carolina","Wake County",1132271,"37183"
"1984","North Carolina","Warren County",19522,"37185"
"1985","North Carolina","Washington County",11485,"37187"
"1986","North Carolina","Watauga County",56441,"37189"
"1987","North Carolina","Wayne County",123967,"37191"
"1988","North Carolina","Wilkes County",68043,"37193"
"1989","North Carolina","Wilson County",81979,"37195"
"1990","North Carolina","Yadkin County",37625,"37197"
"1991","North Carolina","Yancey County",18099,"37199"
"1992","North Dakota","Adams County",2188,"38001"
"1993","North Dakota","Barnes County",10402,"38003"
"1994","North Dakota","Benson County",6762,"38005"
"1995","North Dakota","Billings County",890,"38007"
"1996","North Dakota","Bottineau County",6287,"38009"
"1997","North Dakota","Bowman County",2986,"38011"
"1998","North Dakota","Burke County",2118,"38013"
"1999","North Dakota","Burleigh County",96212,"38015"
"2000","North Dakota","Cass County",183904,"38017"
"2001","North Dakota","Cavalier County",3713,"38019"
"2002","North Dakota","Dickey County",4705,"38021"
"2003","North Dakota","Divide County",2277,"38023"
"2004","North Dakota","Dunn County",4465,"38025"
"2005","North Dakota","Eddy County",2179,"38027"
"2006","North Dakota","Emmons County",3187,"38029"
"2007","North Dakota","Foster County",3165,"38031"
"2008","North Dakota","Golden Valley County",1737,"38033"
"2009","North Dakota","Grand Forks County",69481,"38035"
"2010","North Dakota","Grant County",2215,"38037"
"2011","North Dakota","Griggs County",2207,"38039"
"2012","North Dakota","Hettinger County",2438,"38041"
"2013","North Dakota","Kidder County",2458,"38043"
"2014","North Dakota","LaMoure County",4033,"38045"
"2015","North Dakota","Logan County",1880,"38047"
"2016","North Dakota","McHenry County",5695,"38049"
"2017","North Dakota","McIntosh County",2440,"38051"
"2018","North Dakota","McKenzie County",15242,"38053"
"2019","North Dakota","McLean County",9416,"38055"
"2020","North Dakota","Mercer County",8174,"38057"
"2021","North Dakota","Morton County",31503,"38059"
"2022","North Dakota","Mountrail County",10502,"38061"
"2023","North Dakota","Nelson County",2789,"38063"
"2024","North Dakota","Oliver County",1926,"38065"
"2025","North Dakota","Pembina County",6658,"38067"
"2026","North Dakota","Pierce County",3928,"38069"
"2027","North Dakota","Ramsey County",11388,"38071"
"2028","North Dakota","Ransom County",5173,"38073"
"2029","North Dakota","Renville County",2283,"38075"
"2030","North Dakota","Richland County",16156,"38077"
"2031","North Dakota","Rolette County",14165,"38079"
"2032","North Dakota","Sargent County",3913,"38081"
"2033","North Dakota","Sheridan County",1275,"38083"
"2034","North Dakota","Sioux County",4173,"38085"
"2035","North Dakota","Slope County",747,"38087"
"2036","North Dakota","Stark County",32107,"38089"
"2037","North Dakota","Steele County",1890,"38091"
"2038","North Dakota","Stutsman County",20498,"38093"
"2039","North Dakota","Towner County",2108,"38095"
"2040","North Dakota","Traill County",7959,"38097"
"2041","North Dakota","Walsh County",10437,"38099"
"2042","North Dakota","Ward County",68466,"38101"
"2043","North Dakota","Wells County",3709,"38103"
"2044","North Dakota","Williams County",38700,"38105"
"2045","Ohio","Adams County",27531,"39001"
"2046","Ohio","Allen County",101980,"39003"
"2047","Ohio","Ashland County",53362,"39005"
"2048","Ohio","Ashtabula County",96513,"39007"
"2049","Ohio","Athens County",65481,"39009"
"2050","Ohio","Auglaize County",45680,"39011"
"2051","Ohio","Belmont County",65932,"39013"
"2052","Ohio","Brown County",43414,"39015"
"2053","Ohio","Butler County",385648,"39017"
"2054","Ohio","Carroll County",26897,"39019"
"2055","Ohio","Champaign County",38960,"39021"
"2056","Ohio","Clark County",133593,"39023"
"2057","Ohio","Clermont County",207449,"39025"
"2058","Ohio","Clinton County",41921,"39027"
"2059","Ohio","Columbiana County",101118,"39029"
"2060","Ohio","Coshocton County",36449,"39031"
"2061","Ohio","Crawford County",41338,"39033"
"2062","Ohio","Cuyahoga County",1227883,"39035"
"2063","Ohio","Darke County",51205,"39037"
"2064","Ohio","Defiance County",37778,"39039"
"2065","Ohio","Delaware County",213554,"39041"
"2066","Ohio","Erie County",73719,"39043"
"2067","Ohio","Fairfield County",159709,"39045"
"2068","Ohio","Fayette County",28579,"39047"
"2069","Ohio","Franklin County",1324624,"39049"
"2070","Ohio","Fulton County",41889,"39051"
"2071","Ohio","Gallia County",29802,"39053"
"2072","Ohio","Geauga County",93271,"39055"
"2073","Ohio","Greene County",170122,"39057"
"2074","Ohio","Guernsey County",38779,"39059"
"2075","Ohio","Hamilton County",817985,"39061"
"2076","Ohio","Hancock County",75407,"39063"
"2077","Ohio","Hardin County",31469,"39065"
"2078","Ohio","Harrison County",15014,"39067"
"2079","Ohio","Henry County",26904,"39069"
"2080","Ohio","Highland County",43304,"39071"
"2081","Ohio","Hocking County",28095,"39073"
"2082","Ohio","Holmes County",44004,"39075"
"2083","Ohio","Huron County",57979,"39077"
"2084","Ohio","Jackson County",32493,"39079"
"2085","Ohio","Jefferson County",64939,"39081"
"2086","Ohio","Knox County",62423,"39083"
"2087","Ohio","Lake County",229569,"39085"
"2088","Ohio","Lawrence County",59091,"39087"
"2089","Ohio","Licking County",178100,"39089"
"2090","Ohio","Logan County",45326,"39091"
"2091","Ohio","Lorain County",312172,"39093"
"2092","Ohio","Lucas County",428294,"39095"
"2093","Ohio","Madison County",44559,"39097"
"2094","Ohio","Mahoning County",226075,"39099"
"2095","Ohio","Marion County",64820,"39101"
"2096","Ohio","Medina County",180912,"39103"
"2097","Ohio","Meigs County",22678,"39105"
"2098","Ohio","Mercer County",41274,"39107"
"2099","Ohio","Miami County",107516,"39109"
"2100","Ohio","Monroe County",13586,"39111"
"2101","Ohio","Montgomery County",531610,"39113"
"2102","Ohio","Morgan County",14305,"39115"
"2103","Ohio","Morrow County",35411,"39117"
"2104","Ohio","Muskingum County",86020,"39119"
"2105","Ohio","Noble County",14364,"39121"
"2106","Ohio","Ottawa County",40253,"39123"
"2107","Ohio","Paulding County",18648,"39125"
"2108","Ohio","Perry County",36215,"39127"
"2109","Ohio","Pickaway County",58658,"39129"
"2110","Ohio","Pike County",27695,"39131"
"2111","Ohio","Portage County",162583,"39133"
"2112","Ohio","Preble County",40836,"39135"
"2113","Ohio","Putnam County",33654,"39137"
"2114","Ohio","Richland County",120891,"39139"
"2115","Ohio","Ross County",76420,"39141"
"2116","Ohio","Sandusky County",58351,"39143"
"2117","Ohio","Scioto County",74347,"39145"
"2118","Ohio","Seneca County",54938,"39147"
"2119","Ohio","Shelby County",48337,"39149"
"2120","Ohio","Stark County",369772,"39151"
"2121","Ohio","Summit County",538866,"39153"
"2122","Ohio","Trumbull County",196800,"39155"
"2123","Ohio","Tuscarawas County",91776,"39157"
"2124","Ohio","Union County",60021,"39159"
"2125","Ohio","Van Wert County",28159,"39161"
"2126","Ohio","Vinton County",12972,"39163"
"2127","Ohio","Warren County",238412,"39165"
"2128","Ohio","Washington County",59652,"39167"
"2129","Ohio","Wayne County",115694,"39169"
"2130","Ohio","Williams County",36565,"39171"
"2131","Ohio","Wood County",131113,"39173"
"2132","Ohio","Wyandot County",21711,"39175"
"2133","Oklahoma","Adair County",21955,"40001"
"2134","Oklahoma","Alfalfa County",5718,"40003"
"2135","Oklahoma","Atoka County",13912,"40005"
"2136","Oklahoma","Beaver County",5207,"40007"
"2137","Oklahoma","Beckham County",21468,"40009"
"2138","Oklahoma","Blaine County",9447,"40011"
"2139","Oklahoma","Bryan County",48998,"40013"
"2140","Oklahoma","Caddo County",28684,"40015"
"2141","Oklahoma","Canadian County",153192,"40017"
"2142","Oklahoma","Carter County",48353,"40019"
"2143","Oklahoma","Cherokee County",49019,"40021"
"2144","Oklahoma","Choctaw County",14646,"40023"
"2145","Oklahoma","Cimarron County",2145,"40025"
"2146","Oklahoma","Cleveland County",287066,"40027"
"2147","Oklahoma","Coal County",5587,"40029"
"2148","Oklahoma","Comanche County",121099,"40031"
"2149","Oklahoma","Cotton County",5676,"40033"
"2150","Oklahoma","Craig County",14194,"40035"
"2151","Oklahoma","Creek County",71485,"40037"
"2152","Oklahoma","Custer County",28648,"40039"
"2153","Oklahoma","Delaware County",43136,"40041"
"2154","Oklahoma","Dewey County",4815,"40043"
"2155","Oklahoma","Ellis County",3830,"40045"
"2156","Oklahoma","Garfield County",60869,"40047"
"2157","Oklahoma","Garvin County",27691,"40049"
"2158","Oklahoma","Grady County",55906,"40051"
"2159","Oklahoma","Grant County",4372,"40053"
"2160","Oklahoma","Greer County",5704,"40055"
"2161","Oklahoma","Harmon County",2557,"40057"
"2162","Oklahoma","Harper County",3611,"40059"
"2163","Oklahoma","Haskell County",12652,"40061"
"2164","Oklahoma","Hughes County",13126,"40063"
"2165","Oklahoma","Jackson County",24305,"40065"
"2166","Oklahoma","Jefferson County",5949,"40067"
"2167","Oklahoma","Johnston County",10824,"40069"
"2168","Oklahoma","Kay County",43274,"40071"
"2169","Oklahoma","Kingfisher County",15806,"40073"
"2170","Oklahoma","Kiowa County",8741,"40075"
"2171","Oklahoma","Latimer County",10132,"40077"
"2172","Oklahoma","Le Flore County",49935,"40079"
"2173","Oklahoma","Lincoln County",35045,"40081"
"2174","Oklahoma","Logan County",48777,"40083"
"2175","Oklahoma","Love County",10230,"40085"
"2176","Oklahoma","McClain County",41348,"40087"
"2177","Oklahoma","McCurtain County",32772,"40089"
"2178","Oklahoma","McIntosh County",19635,"40091"
"2179","Oklahoma","Major County",7579,"40093"
"2180","Oklahoma","Marshall County",17114,"40095"
"2181","Oklahoma","Mayes County",41152,"40097"
"2182","Oklahoma","Murray County",13955,"40099"
"2183","Oklahoma","Muskogee County",67610,"40101"
"2184","Oklahoma","Noble County",11113,"40103"
"2185","Oklahoma","Nowata County",10076,"40105"
"2186","Oklahoma","Okfuskee County",11765,"40107"
"2187","Oklahoma","Oklahoma County",804041,"40109"
"2188","Oklahoma","Okmulgee County",38234,"40111"
"2189","Oklahoma","Osage County",46642,"40113"
"2190","Oklahoma","Ottawa County",30879,"40115"
"2191","Oklahoma","Pawnee County",16381,"40117"
"2192","Oklahoma","Payne County",81755,"40119"
"2193","Oklahoma","Pittsburg County",43679,"40121"
"2194","Oklahoma","Pontotoc County",38397,"40123"
"2195","Oklahoma","Pottawatomie County",72998,"40125"
"2196","Oklahoma","Pushmataha County",10970,"40127"
"2197","Oklahoma","Roger Mills County",3570,"40129"
"2198","Oklahoma","Rogers County",93155,"40131"
"2199","Oklahoma","Seminole County",24248,"40133"
"2200","Oklahoma","Sequoyah County",41538,"40135"
"2201","Oklahoma","Stephens County",43100,"40137"
"2202","Oklahoma","Texas County",19997,"40139"
"2203","Oklahoma","Tillman County",7229,"40141"
"2204","Oklahoma","Tulsa County",657589,"40143"
"2205","Oklahoma","Wagoner County",82925,"40145"
"2206","Oklahoma","Washington County",52222,"40147"
"2207","Oklahoma","Washita County",10830,"40149"
"2208","Oklahoma","Woods County",8687,"40151"
"2209","Oklahoma","Woodward County",19812,"40153"
"2210","Oregon","Baker County",16284,"41001"
"2211","Oregon","Benton County",93239,"41003"
"2212","Oregon","Clackamas County",421596,"41005"
"2213","Oregon","Clatsop County",40423,"41007"
"2214","Oregon","Columbia County",52876,"41009"
"2215","Oregon","Coos County",64711,"41011"
"2216","Oregon","Crook County",25105,"41013"
"2217","Oregon","Curry County",23305,"41015"
"2218","Oregon","Deschutes County",201769,"41017"
"2219","Oregon","Douglas County",111364,"41019"
"2220","Oregon","Gilliam County",1975,"41021"
"2221","Oregon","Grant County",7180,"41023"
"2222","Oregon","Harney County",7373,"41025"
"2223","Oregon","Hood River County",23280,"41027"
"2224","Oregon","Jackson County",221844,"41029"
"2225","Oregon","Jefferson County",24856,"41031"
"2226","Oregon","Josephine County",88053,"41033"
"2227","Oregon","Klamath County",68739,"41035"
"2228","Oregon","Lake County",7949,"41037"
"2229","Oregon","Lane County",382986,"41039"
"2230","Oregon","Lincoln County",50583,"41041"
"2231","Oregon","Linn County",131054,"41043"
"2232","Oregon","Malheur County",30983,"41045"
"2233","Oregon","Marion County",349204,"41047"
"2234","Oregon","Morrow County",11700,"41049"
"2235","Oregon","Multnomah County",815637,"41051"
"2236","Oregon","Polk County",87744,"41053"
"2237","Oregon","Sherman County",1801,"41055"
"2238","Oregon","Tillamook County",27442,"41057"
"2239","Oregon","Umatilla County",77752,"41059"
"2240","Oregon","Union County",26551,"41061"
"2241","Oregon","Wallowa County",7181,"41063"
"2242","Oregon","Wasco County",26403,"41065"
"2243","Oregon","Washington County",603514,"41067"
"2244","Oregon","Wheeler County",1387,"41069"
"2245","Oregon","Yamhill County",107664,"41071"
"2246","Pennsylvania","Adams County",102742,"42001"
"2247","Pennsylvania","Allegheny County",1211358,"42003"
"2248","Pennsylvania","Armstrong County",64162,"42005"
"2249","Pennsylvania","Beaver County",162575,"42007"
"2250","Pennsylvania","Bedford County",47817,"42009"
"2251","Pennsylvania","Berks County",421017,"42011"
"2252","Pennsylvania","Blair County",121007,"42013"
"2253","Pennsylvania","Bradford County",60221,"42015"
"2254","Pennsylvania","Bucks County",627987,"42017"
"2255","Pennsylvania","Butler County",189135,"42019"
"2256","Pennsylvania","Cambria County",128672,"42021"
"2257","Pennsylvania","Cameron County",4330,"42023"
"2258","Pennsylvania","Carbon County",64081,"42025"
"2259","Pennsylvania","Centre County",161496,"42027"
"2260","Pennsylvania","Chester County",526759,"42029"
"2261","Pennsylvania","Clarion County",38305,"42031"
"2262","Pennsylvania","Clearfield County",78612,"42033"
"2263","Pennsylvania","Clinton County",37957,"42035"
"2264","Pennsylvania","Columbia County",64842,"42037"
"2265","Pennsylvania","Crawford County",83697,"42039"
"2266","Pennsylvania","Cumberland County",255857,"42041"
"2267","Pennsylvania","Dauphin County",279874,"42043"
"2268","Pennsylvania","Delaware County",566753,"42045"
"2269","Pennsylvania","Elk County",29607,"42047"
"2270","Pennsylvania","Erie County",268426,"42049"
"2271","Pennsylvania","Fayette County",128126,"42051"
"2272","Pennsylvania","Forest County",6965,"42053"
"2273","Pennsylvania","Franklin County",155637,"42055"
"2274","Pennsylvania","Fulton County",14501,"42057"
"2275","Pennsylvania","Greene County",35621,"42059"
"2276","Pennsylvania","Huntingdon County",44590,"42061"
"2277","Pennsylvania","Indiana County",83664,"42063"
"2278","Pennsylvania","Jefferson County",43108,"42065"
"2279","Pennsylvania","Juniata County",24619,"42067"
"2280","Pennsylvania","Lackawanna County",208989,"42069"
"2281","Pennsylvania","Lancaster County",546192,"42071"
"2282","Pennsylvania","Lawrence County",85083,"42073"
"2283","Pennsylvania","Lebanon County",141663,"42075"
"2284","Pennsylvania","Lehigh County",370802,"42077"
"2285","Pennsylvania","Luzerne County",316982,"42079"
"2286","Pennsylvania","Lycoming County",113209,"42081"
"2287","Pennsylvania","McKean County",40333,"42083"
"2288","Pennsylvania","Mercer County",108545,"42085"
"2289","Pennsylvania","Mifflin County",46064,"42087"
"2290","Pennsylvania","Monroe County",170154,"42089"
"2291","Pennsylvania","Montgomery County",833869,"42091"
"2292","Pennsylvania","Montour County",18042,"42093"
"2293","Pennsylvania","Northampton County",305892,"42095"
"2294","Pennsylvania","Northumberland County",90258,"42097"
"2295","Pennsylvania","Perry County",46212,"42099"
"2296","Pennsylvania","Philadelphia County",1578487,"42101"
"2297","Pennsylvania","Pike County",56072,"42103"
"2298","Pennsylvania","Potter County",16453,"42105"
"2299","Pennsylvania","Schuylkill County",140709,"42107"
"2300","Pennsylvania","Snyder County",40317,"42109"
"2301","Pennsylvania","Somerset County",72916,"42111"
"2302","Pennsylvania","Sullivan County",5913,"42113"
"2303","Pennsylvania","Susquehanna County",40006,"42115"
"2304","Pennsylvania","Tioga County",40381,"42117"
"2305","Pennsylvania","Union County",44294,"42119"
"2306","Pennsylvania","Venango County",50328,"42121"
"2307","Pennsylvania","Warren County",38911,"42123"
"2308","Pennsylvania","Washington County",206803,"42125"
"2309","Pennsylvania","Wayne County",51163,"42127"
"2310","Pennsylvania","Westmoreland County",347087,"42129"
"2311","Pennsylvania","Wyoming County",26557,"42131"
"2312","Pennsylvania","York County",450448,"42133"
"2313","Rhode Island","Bristol County",48350,"44001"
"2314","Rhode Island","Kent County",164646,"44003"
"2315","Rhode Island","Newport County",81836,"44005"
"2316","Rhode Island","Providence County",636547,"44007"
"2317","Rhode Island","Washington County",125746,"44009"
"2318","South Carolina","Abbeville County",24404,"45001"
"2319","South Carolina","Aiken County",172895,"45003"
"2320","South Carolina","Allendale County",8331,"45005"
"2321","South Carolina","Anderson County",204353,"45007"
"2322","South Carolina","Bamberg County",13906,"45009"
"2323","South Carolina","Barnwell County",20805,"45011"
"2324","South Carolina","Beaufort County",195656,"45013"
"2325","South Carolina","Berkeley County",235987,"45015"
"2326","South Carolina","Calhoun County",14554,"45017"
"2327","South Carolina","Charleston County",417981,"45019"
"2328","South Carolina","Cherokee County",57316,"45021"
"2329","South Carolina","Chester County",32232,"45023"
"2330","South Carolina","Chesterfield County",45606,"45025"
"2331","South Carolina","Clarendon County",33415,"45027"
"2332","South Carolina","Colleton County",37481,"45029"
"2333","South Carolina","Darlington County",66509,"45031"
"2334","South Carolina","Dillon County",30367,"45033"
"2335","South Carolina","Dorchester County",165737,"45035"
"2336","South Carolina","Edgefield County",27120,"45037"
"2337","South Carolina","Fairfield County",22059,"45039"
"2338","South Carolina","Florence County",137588,"45041"
"2339","South Carolina","Georgetown County",63353,"45043"
"2340","South Carolina","Greenville County",532486,"45045"
"2341","South Carolina","Greenwood County",71074,"45047"
"2342","South Carolina","Hampton County",18053,"45049"
"2343","South Carolina","Horry County",365449,"45051"
"2344","South Carolina","Jasper County",31588,"45053"
"2345","South Carolina","Kershaw County",67472,"45055"
"2346","South Carolina","Lancaster County",100926,"45057"
"2347","South Carolina","Laurens County",67883,"45059"
"2348","South Carolina","Lee County",16701,"45061"
"2349","South Carolina","Lexington County",303946,"45063"
"2350","South Carolina","McCormick County",9430,"45065"
"2351","South Carolina","Marion County",30158,"45067"
"2352","South Carolina","Marlboro County",25581,"45069"
"2353","South Carolina","Newberry County",38445,"45071"
"2354","South Carolina","Oconee County",80015,"45073"
"2355","South Carolina","Orangeburg County",85343,"45075"
"2356","South Carolina","Pickens County",127983,"45077"
"2357","South Carolina","Richland County",419051,"45079"
"2358","South Carolina","Saluda County",20315,"45081"
"2359","South Carolina","Spartanburg County",326205,"45083"
"2360","South Carolina","Sumter County",106360,"45085"
"2361","South Carolina","Union County",26991,"45087"
"2362","South Carolina","Williamsburg County",29825,"45089"
"2363","South Carolina","York County",289105,"45091"
"2364","South Dakota","Aurora County",2730,"46003"
"2365","South Dakota","Beadle County",18513,"46005"
"2366","South Dakota","Bennett County",3399,"46007"
"2367","South Dakota","Bon Homme County",6848,"46009"
"2368","South Dakota","Brookings County",35603,"46011"
"2369","South Dakota","Brown County",38738,"46013"
"2370","South Dakota","Brule County",5254,"46015"
"2371","South Dakota","Buffalo County",1956,"46017"
"2372","South Dakota","Butte County",10538,"46019"
"2373","South Dakota","Campbell County",1380,"46021"
"2374","South Dakota","Charles Mix County",9262,"46023"
"2375","South Dakota","Clark County",3802,"46025"
"2376","South Dakota","Clay County",14246,"46027"
"2377","South Dakota","Codington County",28186,"46029"
"2378","South Dakota","Corson County",4031,"46031"
"2379","South Dakota","Custer County",9017,"46033"
"2380","South Dakota","Davison County",19812,"46035"
"2381","South Dakota","Day County",5345,"46037"
"2382","South Dakota","Deuel County",4346,"46039"
"2383","South Dakota","Dewey County",5789,"46041"
"2384","South Dakota","Douglas County",2906,"46043"
"2385","South Dakota","Edmunds County",3817,"46045"
"2386","South Dakota","Fall River County",6708,"46047"
"2387","South Dakota","Faulk County",2306,"46049"
"2388","South Dakota","Grant County",7000,"46051"
"2389","South Dakota","Gregory County",4219,"46053"
"2390","South Dakota","Haakon County",1861,"46055"
"2391","South Dakota","Hamlin County",6234,"46057"
"2392","South Dakota","Hand County",3127,"46059"
"2393","South Dakota","Hanson County",3489,"46061"
"2394","South Dakota","Harding County",1311,"46063"
"2395","South Dakota","Hughes County",17336,"46065"
"2396","South Dakota","Hutchinson County",7282,"46067"
"2397","South Dakota","Hyde County",1281,"46069"
"2398","South Dakota","Jackson County",3321,"46071"
"2399","South Dakota","Jerauld County",1985,"46073"
"2400","South Dakota","Jones County",938,"46075"
"2401","South Dakota","Kingsbury County",4987,"46077"
"2402","South Dakota","Lake County",12488,"46079"
"2403","South Dakota","Lawrence County",26221,"46081"
"2404","South Dakota","Lincoln County",63019,"46083"
"2405","South Dakota","Lyman County",3797,"46085"
"2406","South Dakota","McCook County",5520,"46087"
"2407","South Dakota","McPherson County",2363,"46089"
"2408","South Dakota","Marshall County",4884,"46091"
"2409","South Dakota","Meade County",28588,"46093"
"2410","South Dakota","Mellette County",2089,"46095"
"2411","South Dakota","Miner County",2202,"46097"
"2412","South Dakota","Minnehaha County",196659,"46099"
"2413","South Dakota","Moody County",6525,"46101"
"2414","South Dakota","Oglala Lakota County",14070,"46102"
"2415","South Dakota","Pennington County",115926,"46103"
